DataCode,Data01,Jess
5000,i'm calculating around 150 ohms,CEC-R
5000,go for it,CEC-S
5000,give me a sec,CEC-S
5000,give me a sec I think i'm doing my math wrong,CEC-S
5000,"Ohio, my apologies. I just looked at your circuit. Switch the probes back. the red probe should be on the left",CEC-S
5000,refer to my circuit,CEC-S
5000,click right,CEC-S
5000,guys dont change any resistor values yet,CEC-S
5000,one sec,CEC-S
5000,check the current across your resistor in circuit 1,CEC-S
5000,pause,CEC-S
5000,okay JC go ahead and make urs 2.75,CEC-S
5000,and lmk when it is,CEC-S
5000,KEEP IT THERE,CEC-S
5000,mashed go first to make urs 2.74,CEC-S
5000,can u go to 150 rq,CEC-S
5000,hold up,CEC-S
5000,change it,CEC-S
5000,drop urs down,CEC-S
5000,Lion go one volt higher,CEC-S
5000,tiger go one down,CEC-S
5000,now hold up,CEC-S
5000,1000 bear,CEC-S
5000,multiply ur volt by 164,CEC-S
5000,lion change ur thing,CEC-S
5000,tiger go one down,CEC-S
5000,one up tiger,CEC-S
5000,go down lion,CEC-S
5000,flip your leads,CEC-S
5000,change eagle lower your resistance a little,CEC-S
5000,hold up,CEC-S
5000,aight hold up,CEC-S
5000,aight. hold up,CEC-S
5000,hold up,CEC-S
5000,aight. hold up,CEC-S
5000,"okay blue, lead the way",CEC-S
5000,one sec,CEC-S
5000,"peach, put the ends of your resistor in the wholes",CEC-S
5000,Peach you should be measuring voltage,CEC-S
5000,plum move yours to 150 as well,CEC-S
5000,STOP,CEC-S
5000,Wrench drop your resistance,CEC-S
5000,go next,CEC-S
5000,click your resitor,CEC-S
5000,click it,CEC-S
5000,make it 1k,CEC-S
5000,keep goin,CEC-S
5000,and notice how we add up our values,CEC-S
5000,pRoVe It,CEC-S
5000,do the same thing eric,CEC-S
5000,Then try to decrease,CEC-S
5000,ice you try,CEC-S
5000,ice decrease your r,CEC-S
5000,pie increase your r,CEC-S
5000,ok decrease your r,CEC-S
5000,pie decrease your r,CEC-S
5000,Then incresase your volts,CEC-S
5000,and truck try to bring it down,CEC-S
5000,bring it to 200k or 20k,CEC-S
5000,try to set the multimeter at 20k,CEC-S
5000,and then tell us what you see in the multimeter,CEC-S
5000,Hawk try to get close to your voltage,CEC-S
5000,"ok lets try something, eagle go to 390",CEC-S
5000,hawk you go to 100,CEC-S
5000,"ok only hawk, go to your goal",CEC-S
5000,try to get closer,CEC-S
5000,go a bit higher,CEC-S
5000,spaniel go up one resistance setting,CEC-S
5000,try 390 or 470,CEC-S
5000,look at my circuit. The red and black leads are connected to the green wires,CEC-S
5000,"snow, stay at 150 real quick",CEC-S
5000,"rain, try small numbers",CEC-S
5000,okay hold on,CEC-S
5000,dot move,CEC-S
5000,sleet go up one level,CEC-S
5000,Then try going down,CEC-S
5000,try going down one,CEC-S
5000,rain can you move you resistance around?,CEC-S
5000,okay no one move,CEC-S
5000,circuit one go down one,CEC-S
5000,okoay go one lower,CEC-S
5000,go again,CEC-S
5000,go again,CEC-S
5000,one more time i think,CEC-S
5000,go lower,CEC-S
5000,Seagull swap the nodes,CEC-S
5000,Don't mess with the green wires tho,CEC-S
5000,K dont mess with anything yet,CEC-S
5000,Gimme a sec I almost got it,CEC-S
5000,hawk go up in olms by 1,CEC-S
5000,wait go down,CEC-S
5000,"Seagull put in whatever is closest to 19871ohms, Hawk put in whatever is closest to 509.67 ohms",CEC-S
5000,you have to adjust your resistor to make your voltage to be 4.5,CEC-S
5000,then use your goal voltage to divide the current I,CEC-S
5000,Tiger switch your wires,CEC-S
5000,tiger just get yours at 3.25,CEC-S
5000,and then let us know,CEC-S
5000,lion you have to connect yours,CEC-S
5000,Keep it,CEC-S
5000,Don't touch,CEC-S
5000,Try to go a bit lower,CEC-S
5000,Gotta double click it,CEC-S
5000,Bear go down real quick,CEC-S
5000,Eagle go to 120,CEC-S
5000,Eagle go to 220,CEC-S
5000,so Eagle increase your resistor,CEC-S
5000,hawk don't do anything,CEC-S
5000,"when eagle gets back, don't change your resistance.",CEC-S
5000,eagle you have to go to a high number,CEC-S
5000,just leave it,CEC-S
5000,just leave it alone,CEC-S
5000,"red , change to 390",CEC-S
5000,green to 560,CEC-S
5000,red 330,CEC-S
5000,green 470,CEC-S
5000,red 270,CEC-S
5000,green 270,CEC-S
5000,green try 270,CEC-S
5000,red 180,CEC-S
5000,green try 330,CEC-S
5000,red 220,CEC-S
5000,go back,CEC-S
5000,go back,CEC-S
5000,bear go back,CEC-S
5000,okay go ahead,CEC-S
5000,tiger place 10 v in your unknown value,CEC-S
5000,k go,CEC-S
5000,go,CEC-S
5000,blue go lower,CEC-S
5000,grenn go back down,CEC-S
5000,dont change it,CEC-S
5000,put the leads on the resistor  click a color and adjust the ohms.,CEC-S
5000,put it on DCV at 20,CEC-S
5000,ohio go as close as you can to 687,CEC-S
5000,iowa go to 393,CEC-S
5000,"lion, can you go up by one?",CEC-S
5000,drop them again,CEC-S
5000,"lion, can you go down one?",CEC-S
5000,oops waitup,CEC-S
5000,yall enter it,CEC-S
5000,"oh, enter your value, lion",CEC-S
5000,enter it into the unlknown value box below,CEC-S
5000,try unplugging them,CEC-S
5000,and plugging them back in,CEC-S
5000,wait,CEC-S
5000,enter the 15 volts below the chat,CEC-S
5000,set ampmeter to 20 dcv,CEC-S
5000,increase a bit more,CEC-S
5000,eagle try lowing yours,CEC-S
5000,try increasing yours,CEC-S
4000,r2,CEC-S
5000,put yours down a bit eagle,CEC-S
5000,ok now go a bit higher,CEC-S
5000,try 270,CEC-S
5000,wait I made some stupid mistake,CEC-S
5000,choose the closest Resistance from the options,CEC-S
5000,you can change your R,CEC-S
5000,click the resistor,CEC-S
5000,Double click the metal end of left green wire,CEC-S
5000,change it to 200m,CEC-S
5000,Wait,CEC-S
5000,2.56 person try 330,CEC-S
5000,one second,CEC-S
5000,Take your req voltage,CEC-S
5000,Divide by .00774468,CEC-S
5000,And set your R to that,CEC-S
5000,.78 try 100,CEC-S
5000,And 2.56 try 330,CEC-S
5000,go back 1,CEC-S
5000,"North you go first and get yours, then I can try after and then East can clutch it up after",CEC-S
5000,"cuz anything that happens before your circuit will affect those after, try chilling there",CEC-S
5000,east go first. slowly,CEC-S
5000,East adgust your resitor down,CEC-S
5000,stay,CEC-S
5000,west bring yours up,CEC-S
5000,stay,CEC-S
5000,west drop,CEC-S
5000,bring it up a little,CEC-S
5000,east try to raise your voltage to just below your amount,CEC-S
5000,hold there,CEC-S
5000,set it there,CEC-S
5000,wait there,CEC-S
5000,east go one resistor value down,CEC-S
5000,go up,CEC-S
5000,west go up,CEC-S
5000,stop there,CEC-S
5000,go up 1 more west,CEC-S
5000,up more,CEC-S
5000,go up 1 more,CEC-S
5000,stay,CEC-S
5000,east go up,CEC-S
5000,east go up again,CEC-S
5000,go up 1,CEC-S
5000,east go up,CEC-S
5000,north go up 1,CEC-S
5000,ohhh ohms wait,CEC-S
5000,wait,CEC-S
5000,"wait, what's everyone's goal?",CEC-S
5000,don't say anything,CEC-S
5000,hold on,CEC-S
5000,wait...now what?,CEC-S
5000,hold on,CEC-S
5000,one sec,CEC-S
5000,Plum make yours 560,CEC-S
5000,and peach make yours 330,CEC-S
5000,wait,CEC-S
5000,i typed it in for me,CEC-S
5000,so plain i think you need a 470,CEC-S
5000,do it,CEC-S
5000,then try 0.086,CEC-S
5000,Set your arrow on the multimeter pointing right,CEC-S
5000,"No, wait...",CEC-S
5000,Tiger. can you meassure the voltage instead across your resister?,CEC-S
5000,"wait, we just had 4.5",CEC-S
5000,"Eagle, can you change your resistor to be 56",CEC-S
5000,"Change yours until you get yours right, Hawk",CEC-S
5000,wait,CEC-S
5000,you gotta unplug one wire from the resistor,CEC-S
5000,"try switching your leads, red on the left, black on the right.",CEC-S
5000,Go for it.,CEC-S
5000,Try it now.,CEC-S
5000,change your 1.2k to 560,CEC-S
5000,stop,CEC-S
5000,stop,CEC-S
5000,try changing to that and seem what you measure,CEC-S
5000,give me a sec to think about this,CEC-S
5000,try going down instead,CEC-S
5000,ok go back,CEC-S
5000,go down one,CEC-S
5000,ok bear try going down one,CEC-S
5000,Move yours Red,CEC-S
5000,"Green, see what happens when you lower yours",CEC-S
5000,"Alright, lower yours as well and we will work from there",CEC-S
5000,Raise it a bit,CEC-S
5000,"Green, can you lower yours?",CEC-S
5000,Can you lower yours some?,CEC-S
5000,"Then green, increase yours",CEC-S
5000,Go to 390,CEC-S
5000,Go to 330,CEC-S
5000,"Okay, go ahead and increase your resistance some",CEC-S
5000,Get yourself as close to 3.5 as you can red,CEC-S
5000,"Move up to 470, and see what you get",CEC-S
5000,try setting yours to 150,CEC-S
5000,drop it to 120,CEC-S
5000,poodle set yours to 150,CEC-S
5000,See if you can get it to 4.25 Volts Horn.,CEC-S
5000,try a different resistance,CEC-S
5000,piano change yours,CEC-S
5000,try it,CEC-S
5000,Click the bands on the resistor and then you can adjust the value from the list,CEC-S
5000,okay tiger stay connected and bear measure current,CEC-S
5000,do what ur doing lion,CEC-S
5000,try 47?? hawk,CEC-S
5000,pls bitCONNECT,CEC-S
5000,ok stay there,CEC-S
5000,fiddle with it,CEC-S
5000,half it or double it,CEC-S
5000,try 120??,CEC-S
5000,seagull use 470??,CEC-S
5000,hawk try 576?? (closest,CEC-S
5000,eagle try 122.7??,CEC-S
5000,there stop,CEC-S
5000,spaniel makes the adjustment,CEC-S
5000,take the 2.08,CEC-S
5000,check your leads,CEC-S
5000,ok you need to go up in ohms,CEC-S
5000,ok spaniel your farthest go up one resistor value,CEC-S
5000,"Okay Mashed, try to get your goal first by changing your R1 value. Remember that R0 already has a value of 270",CEC-S
5000,no keep yours for now,CEC-S
5000,Mashed try moving yours,CEC-S
5000,okay so Fries try changing yours gradually,CEC-S
5000,okay so try again,CEC-S
5000,Fries try adjusting your resistance now,CEC-S
5000,Mashed increase yours by one value,CEC-S
5000,"Hold on, give me a moment",CEC-S
5000,wait,CEC-S
5000,wait,CEC-S
5000,okay Mashed lower yours,CEC-S
5000,"fries, increase yours",CEC-S
5000,set r1 to 680,CEC-S
5000,get yours set,CEC-S
5000,tringle set yours to 56k,CEC-S
5000,"triangle , do 560 ohm",CEC-S
5000,triangle go up a resistor and see where we are,CEC-S
5000,circle go up one,CEC-S
5000,maybe triable go another,CEC-S
5000,try another,CEC-S
5000,"it will change a bit, keep playing with the resistors",CEC-S
5000,just wait,CEC-S
5000,"collie, move your resistance one option higher or lower",CEC-S
5000,R 1 = 131 so try 121 or so,CEC-S
5000,"Spaniel, make your resistor 680",CEC-S
5000,"okay skillet, you should change yours until you get your desired value..",CEC-S
5000,try  1300 ohms skillet,CEC-S
5000,pan try 873 ohms or closest you can get,CEC-S
5000,give me a one second.,CEC-S
5000,dont move yours,CEC-S
5000,"Baked, go to 180",CEC-S
5000,So R1 needs to calculate,CEC-S
5000,r3 try something around 330 ohm,CEC-S
5000,r3 try something around 120,CEC-S
5000,try around 54 ohms R2,CEC-S
5000,"Mashed, divide 12/680",CEC-S
5000,hold on,CEC-S
5000,wait,CEC-S
5000,one second,CEC-S
5000,one second,CEC-S
5000,grape try to put your resistance at a number around 35,CEC-S
5000,peach try 110 ohms,CEC-S
5000,grape try dividing 1.72 by 0.00778,CEC-S
5000,wait,CEC-S
5000,just do it asap,CEC-S
5000,"hold up, idea",CEC-S
5000,hang on one sec,CEC-S
5000,pot yours should be 4.6/0.0046,CEC-S
5000,oh hold up,CEC-S
5000,wait,CEC-S
5000,cat try going to 560,CEC-S
5000,cat what are you at?,CEC-S
5000,WAIT,CEC-S
5000,wait im at 4.32,CEC-S
5000,hold on,CEC-S
5000,try it and see what happens,CEC-S
5000,then maybe we divide all the resistor values by the voltage to get I,CEC-S
5000,then solve for I,CEC-S
5000,dont go next,CEC-S
5000,okay go down one,CEC-S
5000,ohio stay where you are aswell,CEC-S
5000,okay stay there,CEC-S
5000,ohio dont change,CEC-S
5000,you go lower,CEC-S
5000,okay ohio go higher,CEC-S
5000,ohio start,CEC-S
5000,stay there,CEC-S
5000,go back somone changded it,CEC-S
5000,"drop resistance to 390 and im at 3.55 volts, need 3.39 volts",CEC-S
5000,so i will go to the close one but need one of you will be have to chang e,CEC-S
5000,go lower,CEC-S
5000,Change yours up one resistor level and see what happens because we are both low,CEC-S
5000,le tme go down,CEC-S
5000,Go one higher than 82,CEC-S
5000,let me go up one,CEC-S
5000,let me see if i go down,CEC-S
5000,gimme one sec,CEC-S
5000,and then plug that into into and then include all our resistor values,CEC-S
5000,so eagle has to adjust their resistance,CEC-S
5000,oh wait,CEC-S
5000,go ahead mr. gull,CEC-S
5000,tell uss if you need us to change our resistance a lil,CEC-S
5000,one person who's resistance isnt that high,CEC-S
5000,go up,CEC-S
5000,k one sec,CEC-S
5000,"R1, set your's to 500",CEC-S
5000,R2 to 330,CEC-S
5000,Ok. That means that R1 needs to increase,CEC-S
5000,Ok. Go to 530,CEC-S
5000,Go higher,CEC-S
5000,Ok. Increase yours to 370,CEC-S
5000,Ok. Hold on,CEC-S
5000,Peach increase yours,CEC-S
5000,Increase it to 390,CEC-S
5000,Ok. Decrease to 330,CEC-S
5000,Plum increase yours to 150,CEC-S
5000,increase the resitance but dont exceed grapes,CEC-S
5000,Increase it now,CEC-S
5000,Peach increase yours,CEC-S
5000,to 390,CEC-S
5000,right click on the resistor. that should work,CEC-S
5000,just reset it,CEC-S
5000,put the probes back,CEC-S
5000,one sec,CEC-S
5000,lion try and drop yours one,CEC-S
5000,increase yours tiger,CEC-S
5000,lion maybe not so high,CEC-S
5000,"yo bear switch ohms, maybe go up",CEC-S
5000,bear go up,CEC-S
5000,EAGLE YOU GO FIRST. INITIATE,CEC-S
5000,JUST CLICK ON RESISTOR,CEC-S
5000,hawk u go first,CEC-S
5000,go seagull go!!!,CEC-S
5000,SEAGULL LET US KNOW WHEN UR DONE. DONT GO CRAZY THEY WILL ALL HAVE TO BE CHANGED AS WE CHANGE THEM,CEC-S
5000,OK EAGLE CHAGE URS,CEC-S
5000,SEAGULL CHANGE URS,CEC-S
5000,R0 IS 330 HOLD ON,CEC-S
5000,RESISTANCE. CLICK ON UR RESISTOR,CEC-S
5000,OK EAGLE CHANGE URS,CEC-S
5000,double click resistor,CEC-S
5000,set it for 56,CEC-S
5000,go to 56,CEC-S
5000,true going to 220,CEC-S
5000,dusty go to 1.5,CEC-S
5000,aj go to 330,CEC-S
5000,ok so r1 go first,CEC-S
5000,yea pie switch the ammeter to 20m in the amp part,CEC-S
5000,hold up,CEC-S
5000,oh wait.,CEC-S
5000,hold on no one change their resisitance,CEC-S
5000,wait so everyones goals says 4.5 volts,CEC-S
5000,change yoyrs to 820 ohms,CEC-S
5000,"ooh yo wait,,",CEC-S
5000,pie make your resistance 120,CEC-S
5000,jk pie try 680,CEC-S
5000,ice cream try 270,CEC-S
5000,raise your resistance,CEC-S
5000,so add those,CEC-S
5000,pie go to 220,CEC-S
5000,ice cream go to 150,CEC-S
5000,try 220,CEC-S
5000,cake try 1.5k,CEC-S
5000,cake go back to 1.5,CEC-S
5000,go down one,CEC-S
5000,make your resistor 150,CEC-S
5000,try the next one up,CEC-S
5000,tim you at 180,CEC-S
5000,go to 150,CEC-S
5000,try 15 ohms,CEC-S
5000,ok plum keep changing your ohms until you get your correct voltage and let us know,CEC-S
5000,if you cant get exact get as close as you can then ill go,CEC-S
5000,ur up,CEC-S
5000,ok so plum go back to what you had before when you were close,CEC-S
5000,"im as close as i can go, peach your turn",CEC-S
5000,ok can you adjust your more or do you need me to try,CEC-S
5000,ok keep yours what is,CEC-S
5000,let me know when you want me to try,CEC-S
5000,go for it,CEC-S
5000,let me go first,CEC-S
5000,"ok lmk when ur done, i want to measure current",CEC-S
5000,ok try yours again,CEC-S
5000,"im at 3.98 out of 3.87, can anyone lower?",CEC-S
5000,try adjusting yours now,CEC-S
5000,hold on,CEC-S
5000,try adjusting yours now,CEC-S
5000,keeps yours for a second,CEC-S
5000,try adjusting yours again,CEC-S
5000,you can go first,CEC-S
5000,let peach adjust,CEC-S
5000,Eagle check your resistor,CEC-S
5000,DONT TOUCH SHIT,CEC-S
5000,eagle try 100 and seagull 47,CEC-S
5000,560 for eagle,CEC-S
5000,330 for seagull,CEC-S
5000,eagle go lower,CEC-S
5000,swich your meter to amps and try and test the current at the source,CEC-S
5000,no one change shit for a few,CEC-S
5000,Go up to 395 dog,CEC-S
5000,Go up one,CEC-S
5000,Hold it lol,CEC-S
5000,hold it there for a sec,CEC-S
5000,hold up,CEC-S
5000,Go down one dog,CEC-S
5000,Hold up,CEC-S
5000,wait,CEC-S
5000,dog try it out,CEC-S
5000,wait,CEC-S
5000,aw wait,CEC-S
5000,"Oh, uh, hang on",CEC-S
5000,don't change R yet,CEC-S
5000,"wrench, use 1.26/0.01858",CEC-S
5000,well wait,CEC-S
5000,WAIT,CEC-S
5000,drop it to 3 i believe,CEC-S
5000,"one sec, my computer is slow as hell",CEC-S
5000,just click the resistor and there is a drop down thing,CEC-S
5000,use the multi meter to measure it tho,CEC-S
5000,click on the resistor,CEC-S
5000,click on it,CEC-S
5000,don't change the value,CEC-S
5000,click on it plz :3,CEC-S
5000,wait,CEC-S
5000,hold on,CEC-S
5000,wait,CEC-S
5000,green try going to 270 ohm,CEC-S
5000,blue try going to whatever is closest to 500 ohm,CEC-S
5000,reverse it and hit submit,CEC-S
5000,dont press we got it yet,CEC-S
5000,go to DCV 20,CEC-S
5000,okay so adjut it till you get -4,CEC-S
5000,click the resistor,CEC-S
5000,wait keep it there,CEC-S
5000,no wait go back,CEC-S
5000,keep increasing or decreasing the resistor value until you get close to 4.5,CEC-S
5000,ok wrench go up one,CEC-S
5000,pliers go up one,CEC-S
5000,okay pliers go down 3,CEC-S
5000,pliers go down,CEC-S
5000,pliers go up,CEC-S
5000,wrench go down,CEC-S
5000,let's do wrench first,CEC-S
5000,mine always was its not important just change the leads up,CEC-S
5000,Switch the leads around,CEC-S
5000,ok van now u increase resistance,CEC-S
5000,@van multiply ohms by current to equal volts,CEC-S
