,Unnamed: 0,Text,Label,LabelCategory,Category
478,480,i'll go down,CEC-R,CEC-R,1
479,481,let me go up one more,CEC-R,CEC-R,1
480,482,done,CEC-R,CEC-R,1
481,483,i'll go up,CEC-R,CEC-R,1
482,484,went up 2 and i'm reading 5.47,CEC-R,CEC-R,1
483,485,i'm going down 1,CEC-R,CEC-R,1
484,486,done. i'm at 4.46,CEC-R,CEC-R,1
485,487,ill try going down i guess,CEC-R,CEC-R,1
486,488,done 4.28,CEC-R,CEC-R,1
487,489,i just increased to 120,CEC-R,CEC-R,1
488,490,i dropped to 1.63V,CEC-R,CEC-R,1
489,491,"k, I changed my resistance to 270 and now I'm at 2.93",CEC-R,CEC-R,1
490,492,done,CEC-R,CEC-R,1
491,493,am done,CEC-R,CEC-R,1
492,494,done,CEC-R,CEC-R,1
493,495,let me do that ok,CEC-R,CEC-R,1
494,496,i just tried 820 and it worked,CEC-R,CEC-R,1
495,497,LET ME TRY FIRST,CEC-R,CEC-R,1
496,498,waiting,CEC-R,CEC-R,1
497,499,okay done,CEC-R,CEC-R,1
498,500,Put mine on 120,CEC-R,CEC-R,1
499,501,let me try one more think,CEC-R,CEC-R,1
500,502,sorry i was trying to make a formula,CEC-R,CEC-R,1
501,503,alright im going to go down one notch,CEC-R,CEC-R,1
502,504,"it is, now its 3.09, gonna up it a bit",CEC-R,CEC-R,1
503,505,so blue's needs to go up. Green and i need to go down,CEC-R,CEC-R,1
504,506,ok i moved to 470 ohms,CEC-R,CEC-R,1
505,507,going down one more,CEC-R,CEC-R,1
506,508,bouta go down one more,CEC-R,CEC-R,1
507,509,So mine increased to 3.27,CEC-R,CEC-R,1
508,510,im going to try to increase my by one to see what happens,CEC-R,CEC-R,1
509,511,"ok, so you guys need to go up, i need to go down",CEC-R,CEC-R,1
510,512,let me move mine,CEC-R,CEC-R,1
511,513,i moved mine up one,CEC-R,CEC-R,1
512,514,i moved mine up,CEC-R,CEC-R,1
513,515,let me move mine real quick,CEC-R,CEC-R,1
514,516,ill go up one more,CEC-R,CEC-R,1
515,517,moved me down,CEC-R,CEC-R,1
516,518,im going up one,CEC-R,CEC-R,1
517,519,im going up one,CEC-R,CEC-R,1
518,520,i went up,CEC-R,CEC-R,1
519,521,moved up one,CEC-R,CEC-R,1
520,522,ill move up one now,CEC-R,CEC-R,1
521,523,im gonna try up 1,CEC-R,CEC-R,1
522,524,done,CEC-R,CEC-R,1
523,525,i went up one,CEC-R,CEC-R,1
524,526,i went down,CEC-R,CEC-R,1
525,527,ok i went down to 2.47,CEC-R,CEC-R,1
526,528,ok going up,CEC-R,CEC-R,1
527,529,i went up one,CEC-R,CEC-R,1
528,530,i went up 2,CEC-R,CEC-R,1
529,531,i went up,CEC-R,CEC-R,1
530,532,i went up,CEC-R,CEC-R,1
531,533,went back,CEC-R,CEC-R,1
532,534,imma go down one,CEC-R,CEC-R,1
533,535,ok so if i go down one you should go up,CEC-R,CEC-R,1
534,536,i went up,CEC-R,CEC-R,1
535,537,i went up one,CEC-R,CEC-R,1
536,538,ill go down one,CEC-R,CEC-R,1
537,539,hold on guys im doing the quick maths,CEC-R,CEC-R,1
538,540,I cant get close to 4.01,CEC-R,CEC-R,1
539,541,I can't change my resistor,CEC-R,CEC-R,1
540,542,I cant get close,CEC-R,CEC-R,1
541,543,keep yours the same. im going to go up one and down one,CEC-R,CEC-R,1
542,544,okay im going to move mine down towards 5.71. hang on,CEC-R,CEC-R,1
543,545,i am connected... just seeing what we go up to,CEC-R,CEC-R,1
544,546,im trying somemath here,CEC-R,CEC-R,1
545,547,mine wont move from zero,CEC-R,CEC-R,1
546,548,I'll see if moving mine will help. I'm at 470,CEC-R,CEC-R,1
547,549,I put mine on 390,CEC-R,CEC-R,1
548,550,I went to 390,CEC-R,CEC-R,1
549,551,i will go 470,CEC-R,CEC-R,1
550,552,changing one level up,CEC-R,CEC-R,1
551,553,i will try moving mine,CEC-R,CEC-R,1
552,554,ill go 390,CEC-R,CEC-R,1
553,555,I just went o 470,CEC-R,CEC-R,1
554,556,went back to 470,CEC-R,CEC-R,1
555,557,I moved mine up to 560,CEC-R,CEC-R,1
556,558,done,CEC-R,CEC-R,1
557,559,done,CEC-R,CEC-R,1
558,560,okat imma move mine up and see what happens cause im at 1.5,CEC-R,CEC-R,1
559,561,"i havent ,essed with mine im at 4.1 A and 1.8k",CEC-R,CEC-R,1
560,562,im leaving my resistance at 82. someone else leave theirs,CEC-R,CEC-R,1
561,563,i will leave mine at the same resistance,CEC-R,CEC-R,1
562,564,increase your resistance and us other two will adjust,CEC-R,CEC-R,1
563,565,I keep putting in,CEC-R,CEC-R,1
564,566,just changed mine to 680,CEC-R,CEC-R,1
565,567,just did,CEC-R,CEC-R,1
566,568,just did at 680 with 4.29,CEC-R,CEC-R,1
567,569,one sec ill adjust mine,CEC-R,CEC-R,1
568,570,i did 560 and got a voltage of 3,CEC-R,CEC-R,1
569,571,I set mine ot 330,CEC-R,CEC-R,1
570,572,Now 1.31 V but I did not change anything,CEC-R,CEC-R,1
571,573,I made mine 330 also,CEC-R,CEC-R,1
572,574,I'm summing up voltages now,CEC-R,CEC-R,1
573,575,I haven't changed anything yet so its' definitely me,CEC-R,CEC-R,1
574,576,I'm back where I started but I'm not changing anything till I get something on paper,CEC-R,CEC-R,1
575,577,i did and i still get nothing,CEC-R,CEC-R,1
576,578,I disconnected my resistor,CEC-R,CEC-R,1
577,579,didn't take leads out,CEC-R,CEC-R,1
578,580,i did,CEC-R,CEC-R,1
579,581,mine said 11.3 mA but now it says 0 and i didnt change anything,CEC-R,CEC-R,1
580,582,ive been doing that,CEC-R,CEC-R,1
581,583,But I just switched it to read voltage and its still at 0,CEC-R,CEC-R,1
582,584,i put my resistor at 100 just now,CEC-R,CEC-R,1
583,585,okay I'm changing my resistor from 680 to 270 so i can get closer to my goal,CEC-R,CEC-R,1
584,586,mine is higher now too. sleet keep yours the same. i'm gonna reduce my R by a little bit,CEC-R,CEC-R,1
585,587,i did that,CEC-R,CEC-R,1
586,588,let me try 680,CEC-R,CEC-R,1
587,589,i did and it says 3.24,CEC-R,CEC-R,1
588,590,I have no clue whats going on im just putting different resistances and hoping i get 7.16,CEC-R,CEC-R,1
589,591,"i did that too, not sure what to do with the number though",CEC-R,CEC-R,1
590,592,i need to go down,CEC-R,CEC-R,1
591,593,"at one point i had 1.05 with 27, so im going to leave mine",CEC-R,CEC-R,1
592,594,i hooked mine up and it says 4.34,CEC-R,CEC-R,1
593,595,i tried entering 14 and it was wrong,CEC-R,CEC-R,1
594,596,and i went down to 4.5,CEC-R,CEC-R,1
595,597,i did and im currently at .81,CEC-R,CEC-R,1
596,598,i just entered in my E starting from 1,CEC-R,CEC-R,1
597,599,I will,CEC-R,CEC-R,1
598,600,Has anyone found a value for I? Using E=IR I got I is 0.0255.,CEC-R,CEC-R,1
599,601,I selected the resistance given to me on the dropdown list but I'm getting 3.13V,CEC-R,CEC-R,1
600,602,I set my resistance to 39 ohms.,CEC-R,CEC-R,1
601,603,I was trying to think about the math...,CEC-R,CEC-R,1
602,604,me and hawk will chill until you get 2.5 V,CEC-R,CEC-R,1
603,605,okay. I'm gonna go up 1 level from where I am now,CEC-R,CEC-R,1
604,606,i went up to 120 ohms and 1.26 V,CEC-R,CEC-R,1
605,607,okay I went up a lot all the way to 270 ohms,CEC-R,CEC-R,1
606,608,i went down to 2.05 so I'm gonna go up 1 or two clicks,CEC-R,CEC-R,1
607,609,okay I did,CEC-R,CEC-R,1
608,610,i'm gonna go up one,CEC-R,CEC-R,1
609,611,i went up one and im now at 2.5,CEC-R,CEC-R,1
610,612,"I changed mine so im at 7.5 right now, change yours",CEC-R,CEC-R,1
611,613,I'll lower mine one,CEC-R,CEC-R,1
612,614,k i did and its at 3.35,CEC-R,CEC-R,1
613,615,"I had to up mine, it went down to 5 something once hawk changed",CEC-R,CEC-R,1
614,616,so let me go up 1,CEC-R,CEC-R,1
615,617,i went down to 330 ohms and am at 2.43,CEC-R,CEC-R,1
616,618,I went down one and now I'm at 6.34,CEC-R,CEC-R,1
617,619,i went up one and am at 2.92,CEC-R,CEC-R,1
618,620,exactly lemme calculate for you guys,CEC-R,CEC-R,1
619,621,i'm gonna drop mine a bit ad what happens,CEC-R,CEC-R,1
620,622,i dropped mine to 100 and my voltage stayed the same,CEC-R,CEC-R,1
621,623,i put it at the max resistance and nothing happened,CEC-R,CEC-R,1
622,624,i went back to 7 v,CEC-R,CEC-R,1
623,625,i just changed to maximum and no changes,CEC-R,CEC-R,1
624,626,i went back down to 6.99 V,CEC-R,CEC-R,1
625,627,I just set mine to 270 and its says 3.83,CEC-R,CEC-R,1
626,628,ill read the setting then yall respond with your reading,CEC-R,CEC-R,1
627,629,alright ill call em out,CEC-R,CEC-R,1
628,630,sorry i was messing around and unplugged the green wire,CEC-R,CEC-R,1
629,631,I set it to 180,CEC-R,CEC-R,1
630,632,"okay, let me try some things",CEC-R,CEC-R,1
631,633,OK WAIT I WANNA SEE SOMETHING,CEC-R,CEC-R,1
632,634,I need to go down,CEC-R,CEC-R,1
633,635,Im crunching numbers rn,CEC-R,CEC-R,1
634,636,Im not sure. That is what im trying to do,CEC-R,CEC-R,1
635,637,i got 4.5. I set the machine to 200 and changed the resistence to 220,CEC-R,CEC-R,1
636,638,"ill put mine to 18, both of you put yours at 22",CEC-R,CEC-R,1
637,639,ill choose 10,CEC-R,CEC-R,1
638,640,i just put mine to 180,CEC-R,CEC-R,1
639,641,i calculated the current,CEC-R,CEC-R,1
640,642,im trying to figure out a total R but im havin trouble,CEC-R,CEC-R,1
641,643,i cant get it there. theres a gap,CEC-R,CEC-R,1
642,644,i dropped mine to 100 ohms,CEC-R,CEC-R,1
643,645,when i put my multi meter across the two green wires (assuming that's the battery im getting 25),CEC-R,CEC-R,1
644,646,ive set my resistor to 12 ohms,CEC-R,CEC-R,1
645,647,I'm going to keep my resistor at 180 ohms,CEC-R,CEC-R,1
646,648,"Ok, I'll stop",CEC-R,CEC-R,1
647,649,going to 270 changes to 2.97,CEC-R,CEC-R,1
648,650,im at 1.89 volts rn so im going to raise mine now,CEC-R,CEC-R,1
649,651,if i change it o 220 it goes to 2.22,CEC-R,CEC-R,1
650,652,- just changed to 2.72,CEC-R,CEC-R,1
651,653,Red... could you try increasing yours and we will stay the same,CEC-R,CEC-R,1
652,654,now mine is at 2.88 but i havent changed anything,CEC-R,CEC-R,1
653,655,itll get us close and we can adjust from there,CEC-R,CEC-R,1
654,656,going to jump up one,CEC-R,CEC-R,1
655,657,im going to go back to 220 ohms,CEC-R,CEC-R,1
656,658,"still need to go up alot, so im going to go up to 270",CEC-R,CEC-R,1
657,659,going to up again since im the furthest,CEC-R,CEC-R,1
658,660,Maybe blue could make big changes and we can adjust accordingly,CEC-R,CEC-R,1
659,661,Setting my resistance to 820,CEC-R,CEC-R,1
660,662,My resistor is at 820 ohms and my voltage meter reads 5.77 I can't get it down .10,CEC-R,CEC-R,1
661,663,same i entered mine,CEC-R,CEC-R,1
662,664,"okay, i've set my resistor to 180 ohms and now my voltage is 1.43",CEC-R,CEC-R,1
663,665,I'm still trying to solve this,CEC-R,CEC-R,1
664,666,"changed, 220 now",CEC-R,CEC-R,1
665,667,i made my resistor 100 ohms and my drop is 1.94,CEC-R,CEC-R,1
666,668,I did,CEC-R,CEC-R,1
667,669,i did,CEC-R,CEC-R,1
668,670,Just changed,CEC-R,CEC-R,1
669,671,"I changed to 1 k, at 6.67",CEC-R,CEC-R,1
670,672,17 Volts is E i just opened the circuit and measured across the open lol,CEC-R,CEC-R,1
671,673,i did,CEC-R,CEC-R,1
672,674,I have,CEC-R,CEC-R,1
673,675,right now I'm going to keep mine at 1k,CEC-R,CEC-R,1
674,676,ok let me change mine for a sec,CEC-R,CEC-R,1
675,677,going to make it lower,CEC-R,CEC-R,1
676,678,chose the resistor to match the given output voltage,CEC-R,CEC-R,1
677,679,I put 33,CEC-R,CEC-R,1
678,680,troubleshooting now,CEC-R,CEC-R,1
679,681,im just plug and chug,CEC-R,CEC-R,1
680,682,alright bumped up,CEC-R,CEC-R,1
681,683,just bumped to 820,CEC-R,CEC-R,1
682,684,i'm pressing it after resistor changes to see if we got it right yet,CEC-R,CEC-R,1
683,685,just moved down,CEC-R,CEC-R,1
684,686,i'm calculating around 150 ohms,CEC-R,CEC-R,1
685,687,go for it,CEC-S,CEC-S,2
686,688,give me a sec,CEC-S,CEC-S,2
687,689,give me a sec I think i'm doing my math wrong,CEC-S,CEC-S,2
688,690,"Ohio, my apologies. I just looked at your circuit. Switch the probes back. the red probe should be on the left",CEC-S,CEC-S,2
689,691,refer to my circuit,CEC-S,CEC-S,2
690,692,click right,CEC-S,CEC-S,2
691,693,guys dont change any resistor values yet,CEC-S,CEC-S,2
692,694,one sec,CEC-S,CEC-S,2
693,695,check the current across your resistor in circuit 1,CEC-S,CEC-S,2
694,696,pause,CEC-S,CEC-S,2
695,697,okay JC go ahead and make urs 2.75,CEC-S,CEC-S,2
696,698,and lmk when it is,CEC-S,CEC-S,2
697,699,KEEP IT THERE,CEC-S,CEC-S,2
698,700,mashed go first to make urs 2.74,CEC-S,CEC-S,2
699,701,can u go to 150 rq,CEC-S,CEC-S,2
700,702,hold up,CEC-S,CEC-S,2
701,703,change it,CEC-S,CEC-S,2
702,704,drop urs down,CEC-S,CEC-S,2
703,705,Lion go one volt higher,CEC-S,CEC-S,2
704,706,tiger go one down,CEC-S,CEC-S,2
705,707,now hold up,CEC-S,CEC-S,2
706,708,1000 bear,CEC-S,CEC-S,2
707,709,multiply ur volt by 164,CEC-S,CEC-S,2
708,710,lion change ur thing,CEC-S,CEC-S,2
709,711,tiger go one down,CEC-S,CEC-S,2
710,712,one up tiger,CEC-S,CEC-S,2
711,713,go down lion,CEC-S,CEC-S,2
712,714,flip your leads,CEC-S,CEC-S,2
713,715,change eagle lower your resistance a little,CEC-S,CEC-S,2
714,716,hold up,CEC-S,CEC-S,2
715,717,aight hold up,CEC-S,CEC-S,2
716,718,aight. hold up,CEC-S,CEC-S,2
717,719,hold up,CEC-S,CEC-S,2
718,720,aight. hold up,CEC-S,CEC-S,2
719,721,"okay blue, lead the way",CEC-S,CEC-S,2
720,722,one sec,CEC-S,CEC-S,2
721,723,"peach, put the ends of your resistor in the wholes",CEC-S,CEC-S,2
722,724,Peach you should be measuring voltage,CEC-S,CEC-S,2
723,725,plum move yours to 150 as well,CEC-S,CEC-S,2
724,726,STOP,CEC-S,CEC-S,2
725,727,Wrench drop your resistance,CEC-S,CEC-S,2
726,728,go next,CEC-S,CEC-S,2
727,729,click your resitor,CEC-S,CEC-S,2
728,730,click it,CEC-S,CEC-S,2
729,731,make it 1k,CEC-S,CEC-S,2
730,732,keep goin,CEC-S,CEC-S,2
731,733,and notice how we add up our values,CEC-S,CEC-S,2
732,734,pRoVe It,CEC-S,CEC-S,2
733,735,do the same thing eric,CEC-S,CEC-S,2
734,736,Then try to decrease,CEC-S,CEC-S,2
735,737,ice you try,CEC-S,CEC-S,2
736,738,ice decrease your r,CEC-S,CEC-S,2
737,739,pie increase your r,CEC-S,CEC-S,2
738,740,ok decrease your r,CEC-S,CEC-S,2
739,741,pie decrease your r,CEC-S,CEC-S,2
740,742,Then incresase your volts,CEC-S,CEC-S,2
741,743,and truck try to bring it down,CEC-S,CEC-S,2
742,744,bring it to 200k or 20k,CEC-S,CEC-S,2
743,745,try to set the multimeter at 20k,CEC-S,CEC-S,2
744,746,and then tell us what you see in the multimeter,CEC-S,CEC-S,2
745,747,Hawk try to get close to your voltage,CEC-S,CEC-S,2
746,748,"ok lets try something, eagle go to 390",CEC-S,CEC-S,2
747,749,hawk you go to 100,CEC-S,CEC-S,2
748,750,"ok only hawk, go to your goal",CEC-S,CEC-S,2
749,751,try to get closer,CEC-S,CEC-S,2
750,752,go a bit higher,CEC-S,CEC-S,2
751,753,spaniel go up one resistance setting,CEC-S,CEC-S,2
752,754,try 390 or 470,CEC-S,CEC-S,2
753,755,look at my circuit. The red and black leads are connected to the green wires,CEC-S,CEC-S,2
754,756,"snow, stay at 150 real quick",CEC-S,CEC-S,2
755,757,"rain, try small numbers",CEC-S,CEC-S,2
756,758,okay hold on,CEC-S,CEC-S,2
757,759,dot move,CEC-S,CEC-S,2
758,760,sleet go up one level,CEC-S,CEC-S,2
759,761,Then try going down,CEC-S,CEC-S,2
760,762,try going down one,CEC-S,CEC-S,2
761,763,rain can you move you resistance around?,CEC-S,CEC-S,2
762,764,okay no one move,CEC-S,CEC-S,2
763,765,circuit one go down one,CEC-S,CEC-S,2
764,766,okoay go one lower,CEC-S,CEC-S,2
765,767,go again,CEC-S,CEC-S,2
766,768,go again,CEC-S,CEC-S,2
767,769,one more time i think,CEC-S,CEC-S,2
768,770,go lower,CEC-S,CEC-S,2
769,771,Seagull swap the nodes,CEC-S,CEC-S,2
770,772,Don't mess with the green wires tho,CEC-S,CEC-S,2
771,773,K dont mess with anything yet,CEC-S,CEC-S,2
772,774,Gimme a sec I almost got it,CEC-S,CEC-S,2
773,775,hawk go up in olms by 1,CEC-S,CEC-S,2
774,776,wait go down,CEC-S,CEC-S,2
775,777,"Seagull put in whatever is closest to 19871ohms, Hawk put in whatever is closest to 509.67 ohms",CEC-S,CEC-S,2
776,778,you have to adjust your resistor to make your voltage to be 4.5,CEC-S,CEC-S,2
777,779,then use your goal voltage to divide the current I,CEC-S,CEC-S,2
778,780,Tiger switch your wires,CEC-S,CEC-S,2
779,781,tiger just get yours at 3.25,CEC-S,CEC-S,2
780,782,and then let us know,CEC-S,CEC-S,2
781,783,lion you have to connect yours,CEC-S,CEC-S,2
782,784,Keep it,CEC-S,CEC-S,2
783,785,Don't touch,CEC-S,CEC-S,2
784,786,Try to go a bit lower,CEC-S,CEC-S,2
785,787,Gotta double click it,CEC-S,CEC-S,2
786,788,Bear go down real quick,CEC-S,CEC-S,2
787,789,Eagle go to 120,CEC-S,CEC-S,2
788,790,Eagle go to 220,CEC-S,CEC-S,2
789,791,so Eagle increase your resistor,CEC-S,CEC-S,2
790,792,hawk don't do anything,CEC-S,CEC-S,2
791,793,"when eagle gets back, don't change your resistance.",CEC-S,CEC-S,2
792,794,eagle you have to go to a high number,CEC-S,CEC-S,2
793,795,just leave it,CEC-S,CEC-S,2
794,796,just leave it alone,CEC-S,CEC-S,2
795,797,"red , change to 390",CEC-S,CEC-S,2
796,798,green to 560,CEC-S,CEC-S,2
797,799,red 330,CEC-S,CEC-S,2
798,800,green 470,CEC-S,CEC-S,2
799,801,red 270,CEC-S,CEC-S,2
800,802,green 270,CEC-S,CEC-S,2
801,803,green try 270,CEC-S,CEC-S,2
802,804,red 180,CEC-S,CEC-S,2
803,805,green try 330,CEC-S,CEC-S,2
804,806,red 220,CEC-S,CEC-S,2
805,807,go back,CEC-S,CEC-S,2
806,808,go back,CEC-S,CEC-S,2
807,809,bear go back,CEC-S,CEC-S,2
808,810,okay go ahead,CEC-S,CEC-S,2
809,811,tiger place 10 v in your unknown value,CEC-S,CEC-S,2
810,812,k go,CEC-S,CEC-S,2
811,813,go,CEC-S,CEC-S,2
812,814,blue go lower,CEC-S,CEC-S,2
813,815,grenn go back down,CEC-S,CEC-S,2
814,816,dont change it,CEC-S,CEC-S,2
815,817,put the leads on the resistor  click a color and adjust the ohms.,CEC-S,CEC-S,2
816,818,put it on DCV at 20,CEC-S,CEC-S,2
817,819,ohio go as close as you can to 687,CEC-S,CEC-S,2
818,820,iowa go to 393,CEC-S,CEC-S,2
819,821,"lion, can you go up by one?",CEC-S,CEC-S,2
820,822,drop them again,CEC-S,CEC-S,2
821,823,"lion, can you go down one?",CEC-S,CEC-S,2
822,824,oops waitup,CEC-S,CEC-S,2
823,825,yall enter it,CEC-S,CEC-S,2
824,826,"oh, enter your value, lion",CEC-S,CEC-S,2
825,827,enter it into the unlknown value box below,CEC-S,CEC-S,2
826,828,try unplugging them,CEC-S,CEC-S,2
827,829,and plugging them back in,CEC-S,CEC-S,2
828,830,wait,CEC-S,CEC-S,2
829,831,enter the 15 volts below the chat,CEC-S,CEC-S,2
830,832,set ampmeter to 20 dcv,CEC-S,CEC-S,2
831,833,increase a bit more,CEC-S,CEC-S,2
832,834,eagle try lowing yours,CEC-S,CEC-S,2
833,835,try increasing yours,CEC-S,CEC-S,2
834,837,put yours down a bit eagle,CEC-S,CEC-S,2
835,838,ok now go a bit higher,CEC-S,CEC-S,2
836,839,try 270,CEC-S,CEC-S,2
837,840,wait I made some stupid mistake,CEC-S,CEC-S,2
838,841,choose the closest Resistance from the options,CEC-S,CEC-S,2
839,842,you can change your R,CEC-S,CEC-S,2
840,843,click the resistor,CEC-S,CEC-S,2
841,844,Double click the metal end of left green wire,CEC-S,CEC-S,2
842,845,change it to 200m,CEC-S,CEC-S,2
843,846,Wait,CEC-S,CEC-S,2
844,847,2.56 person try 330,CEC-S,CEC-S,2
845,848,one second,CEC-S,CEC-S,2
846,849,Take your req voltage,CEC-S,CEC-S,2
847,850,Divide by .00774468,CEC-S,CEC-S,2
848,851,And set your R to that,CEC-S,CEC-S,2
849,852,.78 try 100,CEC-S,CEC-S,2
850,853,And 2.56 try 330,CEC-S,CEC-S,2
851,854,go back 1,CEC-S,CEC-S,2
852,855,"North you go first and get yours, then I can try after and then East can clutch it up after",CEC-S,CEC-S,2
853,856,"cuz anything that happens before your circuit will affect those after, try chilling there",CEC-S,CEC-S,2
854,857,east go first. slowly,CEC-S,CEC-S,2
855,858,East adgust your resitor down,CEC-S,CEC-S,2
856,859,stay,CEC-S,CEC-S,2
857,860,west bring yours up,CEC-S,CEC-S,2
858,861,stay,CEC-S,CEC-S,2
859,862,west drop,CEC-S,CEC-S,2
860,863,bring it up a little,CEC-S,CEC-S,2
861,864,east try to raise your voltage to just below your amount,CEC-S,CEC-S,2
862,865,hold there,CEC-S,CEC-S,2
863,866,set it there,CEC-S,CEC-S,2
864,867,wait there,CEC-S,CEC-S,2
865,868,east go one resistor value down,CEC-S,CEC-S,2
866,869,go up,CEC-S,CEC-S,2
867,870,west go up,CEC-S,CEC-S,2
868,871,stop there,CEC-S,CEC-S,2
869,872,go up 1 more west,CEC-S,CEC-S,2
870,873,up more,CEC-S,CEC-S,2
871,874,go up 1 more,CEC-S,CEC-S,2
872,875,stay,CEC-S,CEC-S,2
873,876,east go up,CEC-S,CEC-S,2
874,877,east go up again,CEC-S,CEC-S,2
875,878,go up 1,CEC-S,CEC-S,2
876,879,east go up,CEC-S,CEC-S,2
877,880,north go up 1,CEC-S,CEC-S,2
878,881,ohhh ohms wait,CEC-S,CEC-S,2
879,882,wait,CEC-S,CEC-S,2
880,883,"wait, what's everyone's goal?",CEC-S,CEC-S,2
881,884,don't say anything,CEC-S,CEC-S,2
882,885,hold on,CEC-S,CEC-S,2
883,886,wait...now what?,CEC-S,CEC-S,2
884,887,hold on,CEC-S,CEC-S,2
885,888,one sec,CEC-S,CEC-S,2
886,889,Plum make yours 560,CEC-S,CEC-S,2
887,890,and peach make yours 330,CEC-S,CEC-S,2
888,891,wait,CEC-S,CEC-S,2
889,892,i typed it in for me,CEC-S,CEC-S,2
890,893,so plain i think you need a 470,CEC-S,CEC-S,2
891,894,do it,CEC-S,CEC-S,2
892,895,then try 0.086,CEC-S,CEC-S,2
893,896,Set your arrow on the multimeter pointing right,CEC-S,CEC-S,2
894,897,"No, wait...",CEC-S,CEC-S,2
895,898,Tiger. can you meassure the voltage instead across your resister?,CEC-S,CEC-S,2
896,899,"wait, we just had 4.5",CEC-S,CEC-S,2
897,900,"Eagle, can you change your resistor to be 56",CEC-S,CEC-S,2
898,901,"Change yours until you get yours right, Hawk",CEC-S,CEC-S,2
899,902,wait,CEC-S,CEC-S,2
900,903,you gotta unplug one wire from the resistor,CEC-S,CEC-S,2
901,904,"try switching your leads, red on the left, black on the right.",CEC-S,CEC-S,2
